,index,response,rt,ppt_idx,accuracy,match,sent_condition,media_condition,item,object,list,ppt_id
421,34,2,0.832,35,1,match,a,a,17,Nail,1,1_35
422,35,2,1.067,36,1,match,a,a,17,Nail,1,1_36
423,36,2,0.483,37,1,match,a,a,17,Nail,1,1_37
424,37,2,0.997,38,1,match,a,a,17,Nail,1,1_38
425,38,2,0.917,39,1,match,a,a,17,Nail,1,1_39
426,39,2,1.226,40,1,match,a,a,17,Nail,1,1_40
427,40,2,0.61,41,1,match,a,a,17,Nail,1,1_41
428,41,2,0.962,42,1,match,a,a,17,Nail,1,1_42
429,42,2,0.585,43,1,match,a,a,17,Nail,1,1_43
430,0,2,0.534,1,1,match,b,b,24,Tire,1,1_1
431,1,2,0.659,2,1,match,b,b,24,Tire,1,1_2
432,2,2,1.414,3,1,match,b,b,24,Tire,1,1_3
433,3,2,0.973,4,1,match,b,b,24,Tire,1,1_4
434,4,2,1.103,5,1,match,b,b,24,Tire,1,1_5
435,5,2,0.724,6,1,match,b,b,24,Tire,1,1_6
436,6,2,0.469,7,1,match,b,b,24,Tire,1,1_7
437,7,2,0.933,8,1,match,b,b,24,Tire,1,1_8
438,8,2,0.577,9,1,match,b,b,24,Tire,1,1_9
439,9,2,1.467,10,1,match,b,b,24,Tire,1,1_10
440,10,2,0.768,11,1,match,b,b,24,Tire,1,1_11
441,11,2,1.014,12,1,match,b,b,24,Tire,1,1_12
442,12,2,0.801,13,1,match,b,b,24,Tire,1,1_13
443,13,2,0.475,14,1,match,b,b,24,Tire,1,1_14
444,14,2,1.891,15,1,match,b,b,24,Tire,1,1_15
445,15,2,0.874,16,1,match,b,b,24,Tire,1,1_16
446,16,2,0.992,17,1,match,b,b,24,Tire,1,1_17
447,17,1,4.174,18,0,match,b,b,24,Tire,1,1_18
448,18,2,0.831,19,1,match,b,b,24,Tire,1,1_19
449,19,2,0.63,20,1,match,b,b,24,Tire,1,1_20
450,20,2,0.655,21,1,match,b,b,24,Tire,1,1_21
451,21,2,1.239,22,1,match,b,b,24,Tire,1,1_22
452,22,2,0.852,23,1,match,b,b,24,Tire,1,1_23
453,23,2,0.635,24,1,match,b,b,24,Tire,1,1_24
454,24,2,0.474,25,1,match,b,b,24,Tire,1,1_25
455,25,2,0.961,26,1,match,b,b,24,Tire,1,1_26
456,26,2,1.502,27,1,match,b,b,24,Tire,1,1_27
457,27,2,1.103,28,1,match,b,b,24,Tire,1,1_28
458,28,2,0.928,29,1,match,b,b,24,Tire,1,1_29
459,29,2,1.434,30,1,match,b,b,24,Tire,1,1_30
460,30,2,0.592,31,1,match,b,b,24,Tire,1,1_31
461,31,2,0.72,32,1,match,b,b,24,Tire,1,1_32
462,32,2,2.028,33,1,match,b,b,24,Tire,1,1_33
463,33,2,0.999,34,1,match,b,b,24,Tire,1,1_34
464,34,2,0.745,35,1,match,b,b,24,Tire,1,1_35
465,35,2,0.789,36,1,match,b,b,24,Tire,1,1_36
466,36,2,0.488,37,1,match,b,b,24,Tire,1,1_37
467,37,2,0.422,38,1,match,b,b,24,Tire,1,1_38
468,38,2,1.138,39,1,match,b,b,24,Tire,1,1_39
469,39,2,1.095,40,1,match,b,b,24,Tire,1,1_40
470,40,2,1.395,41,1,match,b,b,24,Tire,1,1_41
471,41,2,0.722,42,1,match,b,b,24,Tire,1,1_42
472,42,2,0.666,43,1,match,b,b,24,Tire,1,1_43
473,0,2,1.307,1,1,mismatch,b,a,6,Broom,1,1_1
474,1,2,0.67,2,1,mismatch,b,a,6,Broom,1,1_2
475,2,2,0.798,3,1,mismatch,b,a,6,Broom,1,1_3
476,3,2,0.772,4,1,mismatch,b,a,6,Broom,1,1_4
477,4,2,0.235,5,1,mismatch,b,a,6,Broom,1,1_5
478,5,2,1.04,6,1,mismatch,b,a,6,Broom,1,1_6
479,6,2,1.014,7,1,mismatch,b,a,6,Broom,1,1_7
480,7,2,1.072,8,1,mismatch,b,a,6,Broom,1,1_8
481,8,2,0.43,9,1,mismatch,b,a,6,Broom,1,1_9
482,9,2,0.874,10,1,mismatch,b,a,6,Broom,1,1_10
483,10,2,2.095,11,1,mismatch,b,a,6,Broom,1,1_11
484,11,2,0.884,12,1,mismatch,b,a,6,Broom,1,1_12
485,12,2,0.886,13,1,mismatch,b,a,6,Broom,1,1_13
486,13,2,0.771,14,1,mismatch,b,a,6,Broom,1,1_14
487,14,2,0.68,15,1,mismatch,b,a,6,Broom,1,1_15
488,15,2,9.373,16,1,mismatch,b,a,6,Broom,1,1_16
489,16,2,2.02,17,1,mismatch,b,a,6,Broom,1,1_17
490,17,1,3.913,18,0,mismatch,b,a,6,Broom,1,1_18
491,18,2,1.508,19,1,mismatch,b,a,6,Broom,1,1_19
492,19,2,0.781,20,1,mismatch,b,a,6,Broom,1,1_20
493,20,2,1.815,21,1,mismatch,b,a,6,Broom,1,1_21
494,21,2,1.17,22,1,mismatch,b,a,6,Broom,1,1_22
495,22,2,1.639,23,1,mismatch,b,a,6,Broom,1,1_23
496,23,2,0.924,24,1,mismatch,b,a,6,Broom,1,1_24
497,24,2,0.574,25,1,mismatch,b,a,6,Broom,1,1_25
498,25,2,1.119,26,1,mismatch,b,a,6,Broom,1,1_26
499,26,2,1.592,27,1,mismatch,b,a,6,Broom,1,1_27
500,27,2,0.935,28,1,mismatch,b,a,6,Broom,1,1_28
501,28,2,1.162,29,1,mismatch,b,a,6,Broom,1,1_29
502,29,2,1.059,30,1,mismatch,b,a,6,Broom,1,1_30
503,30,2,0.495,31,1,mismatch,b,a,6,Broom,1,1_31
504,31,2,1.183,32,1,mismatch,b,a,6,Broom,1,1_32
505,32,2,1.579,33,1,mismatch,b,a,6,Broom,1,1_33
506,33,2,0.997,34,1,mismatch,b,a,6,Broom,1,1_34
507,34,2,0.925,35,1,mismatch,b,a,6,Broom,1,1_35
508,35,2,0.808,36,1,mismatch,b,a,6,Broom,1,1_36
509,36,2,0.411,37,1,mismatch,b,a,6,Broom,1,1_37
510,37,2,0.45,38,1,mismatch,b,a,6,Broom,1,1_38
511,38,2,0.963,39,1,mismatch,b,a,6,Broom,1,1_39
512,39,2,0.73,40,1,mismatch,b,a,6,Broom,1,1_40
513,40,2,1.268,41,1,mismatch,b,a,6,Broom,1,1_41
514,41,2,1.338,42,1,mismatch,b,a,6,Broom,1,1_42
515,42,2,0.85,43,1,mismatch,b,a,6,Broom,1,1_43
516,0,2,1.142,1,1,mismatch,a,b,7,Brush,1,1_1
517,1,2,0.677,2,1,mismatch,a,b,7,Brush,1,1_2
518,2,2,1.043,3,1,mismatch,a,b,7,Brush,1,1_3
519,3,2,0.822,4,1,mismatch,a,b,7,Brush,1,1_4
520,4,2,7.567,5,1,mismatch,a,b,7,Brush,1,1_5
521,5,2,1.247,6,1,mismatch,a,b,7,Brush,1,1_6
522,6,2,0.719,7,1,mismatch,a,b,7,Brush,1,1_7
523,7,2,0.717,8,1,mismatch,a,b,7,Brush,1,1_8
524,8,2,0.894,9,1,mismatch,a,b,7,Brush,1,1_9
525,9,2,1.217,10,1,mismatch,a,b,7,Brush,1,1_10
526,10,2,0.712,11,1,mismatch,a,b,7,Brush,1,1_11
527,11,2,0.793,12,1,mismatch,a,b,7,Brush,1,1_12
528,12,1,2.874,13,0,mismatch,a,b,7,Brush,1,1_13
529,13,2,1.135,14,1,mismatch,a,b,7,Brush,1,1_14
530,14,2,1.116,15,1,mismatch,a,b,7,Brush,1,1_15
531,15,1,4.947,16,0,mismatch,a,b,7,Brush,1,1_16
532,16,2,0.943,17,1,mismatch,a,b,7,Brush,1,1_17
533,17,2,2.398,18,1,mismatch,a,b,7,Brush,1,1_18
534,18,2,0.476,19,1,mismatch,a,b,7,Brush,1,1_19
535,19,2,0.704,20,1,mismatch,a,b,7,Brush,1,1_20
536,20,2,0.915,21,1,mismatch,a,b,7,Brush,1,1_21
537,21,2,1.217,22,1,mismatch,a,b,7,Brush,1,1_22
538,22,2,0.866,23,1,mismatch,a,b,7,Brush,1,1_23
539,23,2,1.196,24,1,mismatch,a,b,7,Brush,1,1_24
540,24,2,0.53,25,1,mismatch,a,b,7,Brush,1,1_25
541,25,2,0.865,26,1,mismatch,a,b,7,Brush,1,1_26
542,26,2,0.668,27,1,mismatch,a,b,7,Brush,1,1_27
543,27,2,1.849,28,1,mismatch,a,b,7,Brush,1,1_28
544,28,2,0.799,29,1,mismatch,a,b,7,Brush,1,1_29
545,29,2,1.564,30,1,mismatch,a,b,7,Brush,1,1_30
546,30,2,0.836,31,1,mismatch,a,b,7,Brush,1,1_31
547,31,2,1.081,32,1,mismatch,a,b,7,Brush,1,1_32
548,32,2,4.654,33,1,mismatch,a,b,7,Brush,1,1_33
549,33,2,0.462,34,1,mismatch,a,b,7,Brush,1,1_34
550,34,2,0.561,35,1,mismatch,a,b,7,Brush,1,1_35
551,35,2,0.587,36,1,mismatch,a,b,7,Brush,1,1_36
552,36,2,0.768,37,1,mismatch,a,b,7,Brush,1,1_37
553,37,2,0.868,38,1,mismatch,a,b,7,Brush,1,1_38
554,38,2,1.428,39,1,mismatch,a,b,7,Brush,1,1_39
555,39,2,0.811,40,1,mismatch,a,b,7,Brush,1,1_40
556,40,2,0.867,41,1,mismatch,a,b,7,Brush,1,1_41
557,41,2,0.882,42,1,mismatch,a,b,7,Brush,1,1_42
558,42,2,0.536,43,1,mismatch,a,b,7,Brush,1,1_43
559,0,2,1.188,1,1,mismatch,b,a,13,Guitar,1,1_1
560,1,2,0.906,2,1,mismatch,b,a,13,Guitar,1,1_2
561,2,2,0.652,3,1,mismatch,b,a,13,Guitar,1,1_3
562,3,2,0.627,4,1,mismatch,b,a,13,Guitar,1,1_4
563,4,2,0.219,5,1,mismatch,b,a,13,Guitar,1,1_5
564,5,2,0.67,6,1,mismatch,b,a,13,Guitar,1,1_6
565,6,2,0.984,7,1,mismatch,b,a,13,Guitar,1,1_7
566,7,2,1.324,8,1,mismatch,b,a,13,Guitar,1,1_8
567,8,2,1.045,9,1,mismatch,b,a,13,Guitar,1,1_9
568,9,2,1.497,10,1,mismatch,b,a,13,Guitar,1,1_10
569,10,2,0.493,11,1,mismatch,b,a,13,Guitar,1,1_11
570,11,2,0.676,12,1,mismatch,b,a,13,Guitar,1,1_12
571,12,2,0.866,13,1,mismatch,b,a,13,Guitar,1,1_13
572,13,2,0.781,14,1,mismatch,b,a,13,Guitar,1,1_14
573,14,2,1.658,15,1,mismatch,b,a,13,Guitar,1,1_15
574,15,2,1.307,16,1,mismatch,b,a,13,Guitar,1,1_16
575,16,2,0.948,17,1,mismatch,b,a,13,Guitar,1,1_17
576,17,2,1.119,18,1,mismatch,b,a,13,Guitar,1,1_18
577,18,2,0.836,19,1,mismatch,b,a,13,Guitar,1,1_19
578,19,2,0.928,20,1,mismatch,b,a,13,Guitar,1,1_20
579,20,2,0.578,21,1,mismatch,b,a,13,Guitar,1,1_21
580,21,2,1.029,22,1,mismatch,b,a,13,Guitar,1,1_22
581,22,2,0.527,23,1,mismatch,b,a,13,Guitar,1,1_23
582,23,2,0.912,24,1,mismatch,b,a,13,Guitar,1,1_24
583,24,2,1.142,25,1,mismatch,b,a,13,Guitar,1,1_25
584,25,2,0.611,26,1,mismatch,b,a,13,Guitar,1,1_26
585,26,2,0.48,27,1,mismatch,b,a,13,Guitar,1,1_27
586,27,2,1.071,28,1,mismatch,b,a,13,Guitar,1,1_28
587,28,2,0.942,29,1,mismatch,b,a,13,Guitar,1,1_29
588,29,2,1.606,30,1,mismatch,b,a,13,Guitar,1,1_30
589,30,2,0.556,31,1,mismatch,b,a,13,Guitar,1,1_31
590,31,2,1.401,32,1,mismatch,b,a,13,Guitar,1,1_32
591,32,2,1.276,33,1,mismatch,b,a,13,Guitar,1,1_33
592,33,2,0.571,34,1,mismatch,b,a,13,Guitar,1,1_34
593,34,2,0.456,35,1,mismatch,b,a,13,Guitar,1,1_35
594,35,2,0.98,36,1,mismatch,b,a,13,Guitar,1,1_36
595,36,2,0.815,37,1,mismatch,b,a,13,Guitar,1,1_37
596,37,2,0.683,38,1,mismatch,b,a,13,Guitar,1,1_38
597,38,2,1.046,39,1,mismatch,b,a,13,Guitar,1,1_39
598,39,2,1.183,40,1,mismatch,b,a,13,Guitar,1,1_40
599,40,2,0.71,41,1,mismatch,b,a,13,Guitar,1,1_41
600,41,2,1.449,42,1,mismatch,b,a,13,Guitar,1,1_42
601,42,2,1.648,43,1,mismatch,b,a,13,Guitar,1,1_43
602,0,2,0.513,1,1,mismatch,a,b,15,Iron,1,1_1
603,1,2,0.627,2,1,mismatch,a,b,15,Iron,1,1_2
604,2,2,0.633,3,1,mismatch,a,b,15,Iron,1,1_3
605,3,2,1.168,4,1,mismatch,a,b,15,Iron,1,1_4
606,4,2,0.462,5,1,mismatch,a,b,15,Iron,1,1_5
607,5,2,0.843,6,1,mismatch,a,b,15,Iron,1,1_6
608,6,2,0.562,7,1,mismatch,a,b,15,Iron,1,1_7
609,7,2,0.69,8,1,mismatch,a,b,15,Iron,1,1_8
610,8,2,0.558,9,1,mismatch,a,b,15,Iron,1,1_9
611,9,2,0.468,10,1,mismatch,a,b,15,Iron,1,1_10
612,10,2,0.441,11,1,mismatch,a,b,15,Iron,1,1_11
613,11,2,1.096,12,1,mismatch,a,b,15,Iron,1,1_12
614,12,2,0.889,13,1,mismatch,a,b,15,Iron,1,1_13
615,13,2,0.604,14,1,mismatch,a,b,15,Iron,1,1_14
616,14,2,0.985,15,1,mismatch,a,b,15,Iron,1,1_15
617,15,2,0.702,16,1,mismatch,a,b,15,Iron,1,1_16
618,16,2,1.065,17,1,mismatch,a,b,15,Iron,1,1_17
619,17,2,0.971,18,1,mismatch,a,b,15,Iron,1,1_18
620,18,2,0.896,19,1,mismatch,a,b,15,Iron,1,1_19
621,19,2,0.892,20,1,mismatch,a,b,15,Iron,1,1_20
622,20,2,0.625,21,1,mismatch,a,b,15,Iron,1,1_21
623,21,2,1.045,22,1,mismatch,a,b,15,Iron,1,1_22
624,22,2,0.626,23,1,mismatch,a,b,15,Iron,1,1_23
625,23,2,0.712,24,1,mismatch,a,b,15,Iron,1,1_24
626,24,2,0.647,25,1,mismatch,a,b,15,Iron,1,1_25
627,25,2,0.715,26,1,mismatch,a,b,15,Iron,1,1_26
628,26,2,0.955,27,1,mismatch,a,b,15,Iron,1,1_27
629,27,2,1.502,28,1,mismatch,a,b,15,Iron,1,1_28
630,28,2,0.84,29,1,mismatch,a,b,15,Iron,1,1_29
631,29,2,1.622,30,1,mismatch,a,b,15,Iron,1,1_30
632,30,2,0.495,31,1,mismatch,a,b,15,Iron,1,1_31
633,31,2,1.253,32,1,mismatch,a,b,15,Iron,1,1_32
634,32,2,1.248,33,1,mismatch,a,b,15,Iron,1,1_33
635,33,2,0.794,34,1,mismatch,a,b,15,Iron,1,1_34
636,34,2,0.575,35,1,mismatch,a,b,15,Iron,1,1_35
637,35,2,1.069,36,1,mismatch,a,b,15,Iron,1,1_36
638,36,2,0.674,37,1,mismatch,a,b,15,Iron,1,1_37
639,37,2,0.802,38,1,mismatch,a,b,15,Iron,1,1_38
640,38,2,0.98,39,1,mismatch,a,b,15,Iron,1,1_39
641,39,2,0.675,40,1,mismatch,a,b,15,Iron,1,1_40
642,40,2,1.183,41,1,mismatch,a,b,15,Iron,1,1_41
643,41,2,0.702,42,1,mismatch,a,b,15,Iron,1,1_42
644,42,2,0.415,43,1,mismatch,a,b,15,Iron,1,1_43
645,0,2,1.062,1,1,mismatch,b,a,21,Salt,1,1_1
646,1,2,1.072,2,1,mismatch,b,a,21,Salt,1,1_2
647,2,2,1.072,3,1,mismatch,b,a,21,Salt,1,1_3
648,3,2,0.665,4,1,mismatch,b,a,21,Salt,1,1_4
649,4,2,0.771,5,1,mismatch,b,a,21,Salt,1,1_5
650,5,2,0.612,6,1,mismatch,b,a,21,Salt,1,1_6
651,6,2,0.608,7,1,mismatch,b,a,21,Salt,1,1_7
652,7,2,1.129,8,1,mismatch,b,a,21,Salt,1,1_8
653,8,2,0.646,9,1,mismatch,b,a,21,Salt,1,1_9
654,9,2,2.418,10,1,mismatch,b,a,21,Salt,1,1_10
655,10,2,0.57,11,1,mismatch,b,a,21,Salt,1,1_11
656,11,2,0.718,12,1,mismatch,b,a,21,Salt,1,1_12
657,12,2,0.816,13,1,mismatch,b,a,21,Salt,1,1_13
658,13,2,0.522,14,1,mismatch,b,a,21,Salt,1,1_14
659,14,2,1.084,15,1,mismatch,b,a,21,Salt,1,1_15
660,15,2,1.428,16,1,mismatch,b,a,21,Salt,1,1_16
661,16,2,0.847,17,1,mismatch,b,a,21,Salt,1,1_17
662,17,2,1.901,18,1,mismatch,b,a,21,Salt,1,1_18
663,18,2,1.442,19,1,mismatch,b,a,21,Salt,1,1_19
664,19,2,0.717,20,1,mismatch,b,a,21,Salt,1,1_20
665,20,2,0.486,21,1,mismatch,b,a,21,Salt,1,1_21
666,21,2,1.226,22,1,mismatch,b,a,21,Salt,1,1_22
667,22,2,0.496,23,1,mismatch,b,a,21,Salt,1,1_23
668,23,2,0.646,24,1,mismatch,b,a,21,Salt,1,1_24
669,24,2,0.653,25,1,mismatch,b,a,21,Salt,1,1_25
670,25,2,1.133,26,1,mismatch,b,a,21,Salt,1,1_26
671,26,2,1.724,27,1,mismatch,b,a,21,Salt,1,1_27
672,27,2,1.127,28,1,mismatch,b,a,21,Salt,1,1_28
673,28,2,1.278,29,1,mismatch,b,a,21,Salt,1,1_29
674,29,2,1.722,30,1,mismatch,b,a,21,Salt,1,1_30
675,30,2,0.478,31,1,mismatch,b,a,21,Salt,1,1_31
676,31,2,0.932,32,1,mismatch,b,a,21,Salt,1,1_32
677,32,2,1.152,33,1,mismatch,b,a,21,Salt,1,1_33
678,33,2,0.703,34,1,mismatch,b,a,21,Salt,1,1_34
679,34,2,1.61,35,1,mismatch,b,a,21,Salt,1,1_35
680,35,2,1.197,36,1,mismatch,b,a,21,Salt,1,1_36
681,36,2,0.666,37,1,mismatch,b,a,21,Salt,1,1_37
682,37,2,0.474,38,1,mismatch,b,a,21,Salt,1,1_38
683,38,2,1.145,39,1,mismatch,b,a,21,Salt,1,1_39
684,39,2,1.101,40,1,mismatch,b,a,21,Salt,1,1_40
685,40,2,0.468,41,1,mismatch,b,a,21,Salt,1,1_41
686,41,2,0.724,42,1,mismatch,b,a,21,Salt,1,1_42
687,42,2,3.719,43,1,mismatch,b,a,21,Salt,1,1_43
688,0,2,1.221,1,1,mismatch,a,b,22,Scissors,1,1_1
689,1,2,0.619,2,1,mismatch,a,b,22,Scissors,1,1_2
690,2,2,0.645,3,1,mismatch,a,b,22,Scissors,1,1_3
691,3,2,0.76,4,1,mismatch,a,b,22,Scissors,1,1_4
692,4,2,0.49,5,1,mismatch,a,b,22,Scissors,1,1_5
693,5,2,0.84,6,1,mismatch,a,b,22,Scissors,1,1_6
694,6,2,0.719,7,1,mismatch,a,b,22,Scissors,1,1_7
695,7,2,1.12,8,1,mismatch,a,b,22,Scissors,1,1_8
696,8,2,0.614,9,1,mismatch,a,b,22,Scissors,1,1_9
697,9,2,1.794,10,1,mismatch,a,b,22,Scissors,1,1_10
698,10,1,0.848,11,0,mismatch,a,b,22,Scissors,1,1_11
699,11,2,0.749,12,1,mismatch,a,b,22,Scissors,1,1_12
700,12,2,1.188,13,1,mismatch,a,b,22,Scissors,1,1_13
701,13,2,0.932,14,1,mismatch,a,b,22,Scissors,1,1_14
702,14,2,4.616,15,1,mismatch,a,b,22,Scissors,1,1_15
703,15,2,1.117,16,1,mismatch,a,b,22,Scissors,1,1_16
704,16,2,1.345,17,1,mismatch,a,b,22,Scissors,1,1_17
705,17,2,2.639,18,1,mismatch,a,b,22,Scissors,1,1_18
706,18,2,0.769,19,1,mismatch,a,b,22,Scissors,1,1_19
707,19,2,0.602,20,1,mismatch,a,b,22,Scissors,1,1_20
708,20,2,3.348,21,1,mismatch,a,b,22,Scissors,1,1_21
709,21,1,1.601,22,0,mismatch,a,b,22,Scissors,1,1_22
710,22,2,0.938,23,1,mismatch,a,b,22,Scissors,1,1_23
711,23,2,1.154,24,1,mismatch,a,b,22,Scissors,1,1_24
712,24,2,0.673,25,1,mismatch,a,b,22,Scissors,1,1_25
713,25,2,0.683,26,1,mismatch,a,b,22,Scissors,1,1_26
714,26,1,1.083,27,0,mismatch,a,b,22,Scissors,1,1_27
715,27,2,0.542,28,1,mismatch,a,b,22,Scissors,1,1_28
716,28,2,0.874,29,1,mismatch,a,b,22,Scissors,1,1_29
717,29,2,7.018,30,1,mismatch,a,b,22,Scissors,1,1_30
718,30,2,0.435,31,1,mismatch,a,b,22,Scissors,1,1_31
719,31,2,1.045,32,1,mismatch,a,b,22,Scissors,1,1_32
720,32,2,4.733,33,1,mismatch,a,b,22,Scissors,1,1_33
721,33,2,0.61,34,1,mismatch,a,b,22,Scissors,1,1_34
722,34,2,0.509,35,1,mismatch,a,b,22,Scissors,1,1_35
723,35,2,0.775,36,1,mismatch,a,b,22,Scissors,1,1_36
724,36,2,0.479,37,1,mismatch,a,b,22,Scissors,1,1_37
725,37,2,0.998,38,1,mismatch,a,b,22,Scissors,1,1_38
726,38,2,0.857,39,1,mismatch,a,b,22,Scissors,1,1_39
727,39,2,0.857,40,1,mismatch,a,b,22,Scissors,1,1_40
728,40,2,3.356,41,1,mismatch,a,b,22,Scissors,1,1_41
729,41,2,0.977,42,1,mismatch,a,b,22,Scissors,1,1_42
730,42,2,0.771,43,1,mismatch,a,b,22,Scissors,1,1_43
731,0,2,1.673,1,1,mismatch,b,a,3,Book,1,1_1
732,1,2,0.644,2,1,mismatch,b,a,3,Book,1,1_2
733,2,2,1.044,3,1,mismatch,b,a,3,Book,1,1_3
734,3,2,0.903,4,1,mismatch,b,a,3,Book,1,1_4
735,4,2,0.428,5,1,mismatch,b,a,3,Book,1,1_5
736,5,2,0.968,6,1,mismatch,b,a,3,Book,1,1_6
737,6,2,0.625,7,1,mismatch,b,a,3,Book,1,1_7
738,7,2,1.14,8,1,mismatch,b,a,3,Book,1,1_8
739,8,2,0.777,9,1,mismatch,b,a,3,Book,1,1_9
740,9,2,0.546,10,1,mismatch,b,a,3,Book,1,1_10
741,10,1,0.994,11,0,mismatch,b,a,3,Book,1,1_11
742,11,2,1.996,12,1,mismatch,b,a,3,Book,1,1_12
743,12,2,0.886,13,1,mismatch,b,a,3,Book,1,1_13
744,13,2,0.525,14,1,mismatch,b,a,3,Book,1,1_14
745,14,2,0.529,15,1,mismatch,b,a,3,Book,1,1_15
746,15,2,0.729,16,1,mismatch,b,a,3,Book,1,1_16
747,16,2,0.735,17,1,mismatch,b,a,3,Book,1,1_17
748,17,2,1.756,18,1,mismatch,b,a,3,Book,1,1_18
749,18,2,1.148,19,1,mismatch,b,a,3,Book,1,1_19
750,19,2,0.693,20,1,mismatch,b,a,3,Book,1,1_20
751,20,2,1.095,21,1,mismatch,b,a,3,Book,1,1_21
752,21,2,1.128,22,1,mismatch,b,a,3,Book,1,1_22
753,22,2,0.824,23,1,mismatch,b,a,3,Book,1,1_23
754,23,2,2.018,24,1,mismatch,b,a,3,Book,1,1_24
755,24,2,2.352,25,1,mismatch,b,a,3,Book,1,1_25
756,25,2,1.035,26,1,mismatch,b,a,3,Book,1,1_26
757,26,2,0.491,27,1,mismatch,b,a,3,Book,1,1_27
758,27,2,0.841,28,1,mismatch,b,a,3,Book,1,1_28
759,28,2,1.007,29,1,mismatch,b,a,3,Book,1,1_29
760,29,2,1.084,30,1,mismatch,b,a,3,Book,1,1_30
761,30,2,0.468,31,1,mismatch,b,a,3,Book,1,1_31
762,31,2,0.919,32,1,mismatch,b,a,3,Book,1,1_32
763,32,2,2.354,33,1,mismatch,b,a,3,Book,1,1_33
764,33,2,1.056,34,1,mismatch,b,a,3,Book,1,1_34
765,34,2,0.793,35,1,mismatch,b,a,3,Book,1,1_35
766,35,2,1.202,36,1,mismatch,b,a,3,Book,1,1_36
767,36,2,0.533,37,1,mismatch,b,a,3,Book,1,1_37
768,37,2,0.985,38,1,mismatch,b,a,3,Book,1,1_38
769,38,2,0.817,39,1,mismatch,b,a,3,Book,1,1_39
770,39,2,1.368,40,1,mismatch,b,a,3,Book,1,1_40
771,40,2,0.907,41,1,mismatch,b,a,3,Book,1,1_41
772,41,2,0.798,42,1,mismatch,b,a,3,Book,1,1_42
773,42,2,1.197,43,1,mismatch,b,a,3,Book,1,1_43
774,0,2,1.201,1,1,mismatch,a,b,4,Bottle,1,1_1
775,1,2,0.581,2,1,mismatch,a,b,4,Bottle,1,1_2
776,2,2,3.103,3,1,mismatch,a,b,4,Bottle,1,1_3
777,3,2,0.746,4,1,mismatch,a,b,4,Bottle,1,1_4
778,4,2,0.989,5,1,mismatch,a,b,4,Bottle,1,1_5
779,5,2,1.259,6,1,mismatch,a,b,4,Bottle,1,1_6
780,6,2,2.469,7,1,mismatch,a,b,4,Bottle,1,1_7
781,7,2,1.337,8,1,mismatch,a,b,4,Bottle,1,1_8
782,8,2,0.568,9,1,mismatch,a,b,4,Bottle,1,1_9
783,9,2,1.529,10,1,mismatch,a,b,4,Bottle,1,1_10
784,10,2,1.089,11,1,mismatch,a,b,4,Bottle,1,1_11
785,11,2,1.487,12,1,mismatch,a,b,4,Bottle,1,1_12
786,12,2,0.855,13,1,mismatch,a,b,4,Bottle,1,1_13
787,13,2,0.9,14,1,mismatch,a,b,4,Bottle,1,1_14
788,14,2,1.566,15,1,mismatch,a,b,4,Bottle,1,1_15
789,15,2,1.457,16,1,mismatch,a,b,4,Bottle,1,1_16
790,16,2,1.957,17,1,mismatch,a,b,4,Bottle,1,1_17
791,17,2,1.581,18,1,mismatch,a,b,4,Bottle,1,1_18
792,18,2,1.656,19,1,mismatch,a,b,4,Bottle,1,1_19
793,19,2,0.678,20,1,mismatch,a,b,4,Bottle,1,1_20
794,20,2,1.167,21,1,mismatch,a,b,4,Bottle,1,1_21
795,21,2,2.23,22,1,mismatch,a,b,4,Bottle,1,1_22
796,22,2,0.815,23,1,mismatch,a,b,4,Bottle,1,1_23
797,23,2,0.993,24,1,mismatch,a,b,4,Bottle,1,1_24
798,24,2,1.691,25,1,mismatch,a,b,4,Bottle,1,1_25
799,25,2,1.032,26,1,mismatch,a,b,4,Bottle,1,1_26
800,26,2,2.1,27,1,mismatch,a,b,4,Bottle,1,1_27
801,27,2,1.302,28,1,mismatch,a,b,4,Bottle,1,1_28
802,28,2,1.089,29,1,mismatch,a,b,4,Bottle,1,1_29
803,29,2,1.615,30,1,mismatch,a,b,4,Bottle,1,1_30
804,30,2,0.471,31,1,mismatch,a,b,4,Bottle,1,1_31
805,31,2,0.931,32,1,mismatch,a,b,4,Bottle,1,1_32
806,32,2,1.567,33,1,mismatch,a,b,4,Bottle,1,1_33
807,33,2,0.499,34,1,mismatch,a,b,4,Bottle,1,1_34
808,34,2,1.196,35,1,mismatch,a,b,4,Bottle,1,1_35
809,35,2,1.499,36,1,mismatch,a,b,4,Bottle,1,1_36
810,36,2,0.672,37,1,mismatch,a,b,4,Bottle,1,1_37
811,37,2,0.49,38,1,mismatch,a,b,4,Bottle,1,1_38
812,38,2,1.101,39,1,mismatch,a,b,4,Bottle,1,1_39
813,39,2,0.786,40,1,mismatch,a,b,4,Bottle,1,1_40
814,40,2,1.905,41,1,mismatch,a,b,4,Bottle,1,1_41
815,41,2,1.693,42,1,mismatch,a,b,4,Bottle,1,1_42
816,42,2,0.566,43,1,mismatch,a,b,4,Bottle,1,1_43
817,0,2,1.212,1,1,mismatch,b,a,8,Crayon,1,1_1
818,1,2,0.787,2,1,mismatch,b,a,8,Crayon,1,1_2
819,2,2,0.874,3,1,mismatch,b,a,8,Crayon,1,1_3
820,3,2,0.858,4,1,mismatch,b,a,8,Crayon,1,1_4
